,Country Name,Country Code,Series Name,2018,2019
1095,Australia,AUS,"Unemployment, female (% of female labor force) (national estimate)",5.31820011138916,5.10710000991821
1096,Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",5.2810001373291,5.21500015258789
1097,Australia,AUS,"Unemployment, male (% of male labor force) (national estimate)",5.28070020675659,5.20699977874756
1098,Australia,AUS,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",10.7189998626709,11.0839996337891
1099,Australia,AUS,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",10.6795997619629,10.6069002151489
1100,Australia,AUS,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",12.960000038147,12.9949998855591
1101,Australia,AUS,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",12.8264999389648,12.8142995834351
1105,Australia,AUS,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",8.14000010490417,8.13199989497662
1106,Australia,AUS,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",12.8159999996424,12.8090001344681
1107,Australia,AUS,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",88.0240020751953,88.0770034790039
1108,Australia,AUS,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",79.6510009765625,79.7310028076172
1110,Australia,AUS,Women are able to work in the same industries as men (1=yes; 0=no),1,1
1111,Australia,AUS,Women Business and the Law Index Score (scale 1-100),96.9,96.9
1112,Australia,AUS,Women can work in jobs deemed dangerous in the same way as men (1=yes; 0=no),1,1
1113,Australia,AUS,Women can work the same night hours as men (1=yes; 0=no),1,1
1245,Australia,AUS,Women's share of population ages 15+ living with HIV (%),12.2,12.3
1248,Brazil,BRA,A woman can apply for a passport in the same way as a man (1=yes; 0=no),1,1
1249,Brazil,BRA,A woman can be head of household in the same way as a man (1=yes; 0=no),1,1
1250,Brazil,BRA,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,1
1251,Brazil,BRA,A woman can get a job in the same way as a man (1=yes; 0=no),1,1
1252,Brazil,BRA,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),1,1
1253,Brazil,BRA,A woman can open a bank account in the same way as a man (1=yes; 0=no),1,1
1254,Brazil,BRA,A woman can register a business in the same way as a man (1=yes; 0=no),1,1
1255,Brazil,BRA,A woman can sign a contract in the same way as a man (1=yes; 0=no),1,1
1256,Brazil,BRA,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,1
1257,Brazil,BRA,A woman can travel outside the country in the same way as a man (1=yes; 0=no),1,1
1258,Brazil,BRA,A woman has the same rights to remarry as a man (1=yes; 0=no),1,1
1268,Brazil,BRA,Age dependency ratio (% of working-age population),43.3833797933835,43.3913818005851
1269,Brazil,BRA,"Age population, age 0, female, interpolated",1438921,1422845
1270,Brazil,BRA,"Age population, age 0, male, interpolated",1507430,1489800
1271,Brazil,BRA,"Age population, age 01, female, interpolated",1429212,1422022
1272,Brazil,BRA,"Age population, age 01, male, interpolated",1497080,1489267
1273,Brazil,BRA,"Age population, age 02, female, interpolated",1422486,1421275
1274,Brazil,BRA,"Age population, age 02, male, interpolated",1489697,1488567
1275,Brazil,BRA,"Age population, age 03, female, interpolated",1437679,1420892
1276,Brazil,BRA,"Age population, age 03, male, interpolated",1506355,1488018
1277,Brazil,BRA,"Age population, age 04, female, interpolated",1429129,1430719
1278,Brazil,BRA,"Age population, age 04, male, interpolated",1496262,1498545
1279,Brazil,BRA,"Age population, age 05, female, interpolated",1424635,1427123
1280,Brazil,BRA,"Age population, age 05, male, interpolated",1490382,1493902
1303,Brazil,BRA,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",3.43700003623962,3.39400005340576
1304,Brazil,BRA,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",1.50199997425079,1.48300004005432
1305,Brazil,BRA,"Cost of business start-up procedures, female (% of GNI per capita)",4.7,4.2
1306,Brazil,BRA,"Cost of business start-up procedures, male (% of GNI per capita)",4.7,4.2
1307,Brazil,BRA,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),1,1
1326,Brazil,BRA,Dismissal of pregnant workers is prohibited (1=yes; 0=no),1,1
1343,Brazil,BRA,"Employers, female (% of female employment) (modeled ILO estimate)",3.3050000667572,3.2720000743866
1344,Brazil,BRA,"Employers, male (% of male employment) (modeled ILO estimate)",6.0019998550415,5.93800020217896
1345,Brazil,BRA,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",4.1399998664856,4.09899997711182
1346,Brazil,BRA,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",13.0640001296997,13.0179996490479
1347,Brazil,BRA,"Employment in industry, female (% of female employment) (modeled ILO estimate)",10.753999710083,10.4759998321533
1348,Brazil,BRA,"Employment in industry, male (% of male employment) (modeled ILO estimate)",27.0939998626709,26.6800003051758
1349,Brazil,BRA,"Employment in services, female (% of female employment) (modeled ILO estimate)",85.1060028076172,85.4250030517578
1350,Brazil,BRA,"Employment in services, male (% of male employment) (modeled ILO estimate)",59.8419990539551,60.3019981384277
1351,Brazil,BRA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",46.6230010986328,46.5439987182617
1352,Brazil,BRA,"Employment to population ratio, 15+, female (%) (national estimate)",45.4351005554199,46.0726013183594
1353,Brazil,BRA,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",66.2050018310547,66.3259963989258
1354,Brazil,BRA,"Employment to population ratio, 15+, male (%) (national estimate)",64.6650009155273,65.1831970214844
1355,Brazil,BRA,"Employment to population ratio, 15+, total (%) (national estimate)",54.5737991333008,55.1386985778809
1356,Brazil,BRA,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",33.4109992980957,33.8950004577637
1357,Brazil,BRA,"Employment to population ratio, ages 15-24, female (%) (national estimate)",32.9379005432129,33.7205009460449
1358,Brazil,BRA,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",46.4339981079102,46.8730010986328
1359,Brazil,BRA,"Employment to population ratio, ages 15-24, male (%) (national estimate)",45.7939987182617,46.6809005737305
1360,Brazil,BRA,"Employment to population ratio, ages 15-24, total (%) (national estimate)",39.4860992431641,40.3302001953125
1366,Brazil,BRA,Female and male surviving spouses have equal rights to inherit assets (1=yes; 0=no),1,1
1374,Brazil,BRA,Female migrants (% of international migrant stock),..,46.0151473471077
1378,Brazil,BRA,Female share of employment in senior and middle management (%),38.7200012207031,38.6100006103516
1400,Brazil,BRA,GDP (current US$),1885482534238.33,1839758040765.62
1401,Brazil,BRA,GDP growth (annual %),1.31722399870793,1.13658557200958
1402,Brazil,BRA,GDP per capita (constant 2010 US$),11079.709675038,11121.7399151021
1403,Brazil,BRA,GDP per capita (Current US$),9001.23424863499,8717.18627810819
1405,Brazil,BRA,"GNI per capita, Atlas method (current US$)",9080,9130
1406,Brazil,BRA,"GNI per capita, PPP (current international $)",14520,14850
1407,Brazil,BRA,"GNI, Atlas method (current US$)",1902286218698.39,1926332314781.08
1430,Brazil,BRA,"Immunization, DPT (% of children ages 12-23 months)",87,73
1431,Brazil,BRA,"Immunization, measles (% of children ages 12-23 months)",92,91
1436,Brazil,BRA,"Inflation, consumer prices (annual %)",3.66485028376724,3.73297621216894
1439,Brazil,BRA,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",49.3279991149902,49.3330001831055
1440,Brazil,BRA,"Labor force participation rate for ages 15-24, female (%) (national estimate)",49.0022010803223,50.030200958252
1441,Brazil,BRA,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",62.0610008239746,61.976001739502
1442,Brazil,BRA,"Labor force participation rate for ages 15-24, male (%) (national estimate)",61.2846984863281,61.5231018066406
1443,Brazil,BRA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",54.3580017089844,54.2080001831055
1444,Brazil,BRA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",52.9481010437012,53.6292991638184
1445,Brazil,BRA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",60.898998260498,61
1446,Brazil,BRA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",74.2789993286133,74.1019973754883
1447,Brazil,BRA,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",72.5252990722656,72.5600967407227
1448,Brazil,BRA,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",79.9700012207031,80.015998840332
1449,Brazil,BRA,"Labor force with advanced education, female (% of female working-age population with advanced education)",77.0600967407227,77.4311981201172
1450,Brazil,BRA,"Labor force with advanced education, male (% of male working-age population with advanced education)",86.7320022583008,86.8369979858398
1451,Brazil,BRA,"Labor force with basic education, female (% of female working-age population with basic education)",35.725399017334,35.1948013305664
1452,Brazil,BRA,"Labor force with basic education, male (% of male working-age population with basic education)",60.3221015930176,59.7689018249512
1453,Brazil,BRA,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",65.206298828125,65.8448028564453
1454,Brazil,BRA,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",84.00830078125,84.1914978027344
1455,Brazil,BRA,"Labor force, female",45991715,46417074
1456,Brazil,BRA,"Labor force, female (% of total labor force)",43.5765987969631,43.5837641014618
1457,Brazil,BRA,"Labor force, total",105542232,106500838
1458,Brazil,BRA,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),0,0
1459,Brazil,BRA,Law prohibits discrimination in employment based on gender (1=yes; 0=no),1,1
1465,Brazil,BRA,Length of paid maternity leave (days),..,120
1468,Brazil,BRA,Length of paid paternity leave (days),..,5
1494,Brazil,BRA,"Mandatory retirement age, female",..,65
1495,Brazil,BRA,"Mandatory retirement age, male",..,70
1497,Brazil,BRA,Men and married women have equal ownership rights to immovable property (1=yes; 0=no),1,1
1555,Brazil,BRA,"Mortality rate, infant, female (per 1,000 live births)",11.2,10.9
1556,Brazil,BRA,"Mortality rate, infant, male (per 1,000 live births)",14.3,13.9
1557,Brazil,BRA,"Mortality rate, under-5, female (per 1,000 live births)",12.6,12.3
1558,Brazil,BRA,"Mortality rate, under-5, male (per 1,000 live births)",16,15.5
1564,Brazil,BRA,"Number of infant deaths, female",16025,15450
1565,Brazil,BRA,"Number of infant deaths, male",21413,20601
1570,Brazil,BRA,"Number of under-five deaths, female",18009,17367
1571,Brazil,BRA,"Number of under-five deaths, male",23950,23062
1572,Brazil,BRA,"Own-account workers, female (% of female employment) (modeled ILO estimate)",20.2970008850098,20.3299999237061
1573,Brazil,BRA,"Own-account workers, male (% of male employment) (modeled ILO estimate)",29.4939994812012,29.5270004272461
1574,Brazil,BRA,Paid leave is available to fathers (1=yes; 0=no),1,1
1575,Brazil,BRA,Paid leave of at least 14 weeks is available to women (1=yes; 0=no),1,1
1576,Brazil,BRA,"Part time employment, female (% of total part time employment)",55.3747261994374,55.2218318650132
1585,Brazil,BRA,Population ages 0-14 (% of total),21.3340719108545,21.0091937329952
1586,Brazil,BRA,"Population ages 0-14, female",21864174,21688645
1587,Brazil,BRA,Population ages 15-64 (% of total),69.7430902567055,69.7391982309441
